,,,,0903,RADISELE PRIMARY SCHOOL
,,,,0904,MADIAELA HEALTH POST 
,,,,0905,WUC OFFICE
,,,,0906,RADISELE KGOTLA 
,,,,0907,TENT AT SEPALA MORIRI KGOTLA
,,176,KHURUMELA,,
,,,,0908,KHURUMELA KGOTLA
,,,,0909,KHURUMELA PRIMARY SCHOOL
,,,,0910,TENT AT OPEN SPACE NEXT TO MARTHA'S FIELDS
,,,,0911,TENT AT MAKORO GATE
,,177,MAKABI,,
,,,,0912,LOTSANE SENIOR SECONDARY SCHOOL
,,,,0913,MAKABI KGOTLA
,,,,0914,MABOGO JUNIOR SECONDARY SCHOOL
,,,,0915,TENT AT RANDU STREET (MANGADI'S TURN) 
,,178,MORUPULE,,
,,,,0916,BHC OFFICE
,,,,0917,TENT AT BHC LOW COST VOLLEY BALL GROUNDS 
,,,,0918,TENT AT STANDPIPE 42 
,,,,0919,HOLY CHRISTIAN CHURCH IN ZION
,,179,MMAPHULA WEST,,
,,,,0920,TENT AT OPEN SPACE PLOT NO. 1481 - EXTENSION 3 SOUL WINNING CHURCH
,,,,0921,TENT AT OPEN SPACE PLOT NO. 9347 EXTENSION 7
,,,,0922,PALAPYE MAGISTRATE COURT
,,,,0923,TENT AT PETROS SHOPPING COMPLEX  
,,180,DIBOKWE,,
,,,,0924,TENT AT DIKABEYA MOBILE HEALTH POST
,,,,0925,EXTENSION 10 KGOTLA
,,,,0926,TENT AT EXTENSION 11 OPEN SPACE
,,181,TOPISI-MOREOMABELE,,
,,,,0927,CHAKALOBA PRIMARY SCHOOL
,,,,0928,MOREOMABELE PRIMARY SCHOOL 
,,,,0929,TENT AT LECHANA MOBILE STOP 
,,,,0930,TENT AT PHIKWANE
,,,,0931,TENT AT SEMATSHWANE 
,,182,MADIBA,,
,,,,0932,MADIBA KGOTLA 
,,,,0933,HOLY BONTLE APOSTOLIC CHURCH IN ZION
,,,,0934,TENT AT MAOTOKGONYANA
,,,,0935,TENT AT PATIKWANE
,,,,0936,KGOLAGANO EDUCATION CENTRE 
,,183,MMALEKOKOPU,,
,,,,0937,ELOYI CHURCH
,,,,0938,TENT AT STAND PIPE NO. 29
,,,,0939,TENT AT MMALEKOKOPU KGOTLA 
,,,,0940,BIUST
,,184,THOMADITHOTSE,,
,,,,0941,OLD THOMADITHOTSE KGOTLA 
,,,,0942,THOMADITHOTSE KGOTLA 
,,,,0943,TENT AT NTLO YA EFANGELE
,,185,LOTSANE,,
,,,,0944,BOIPUSO PRIMARY SCHOOL 
,,,,0945,LOTSANE KGOTLA
,,186,SEROROME,,
,,,,0946,KEDIRETSWE PRIMARY SCHOOL 
,,,,0947,TENT AT STANDPIPE 50 
,,,,0948,DHT OFFICES
,,,,0949,SEROROME PRIMARY SCHOOL 
,,,,0950,TENT AT OPEN SPACE BEHIND DISTRICT ADMINISTRATION HOUSES
,,,,0951,TENT AT MMA KGARI'S SHOPS 
,,187,BOIKAGO,,
,,,,0952,ST. JOHN CHURCH 
,,,,0953,PALAPYE MAIN KGOTLA 
,,,,0954,BETHLEHEM FAITH MISSION CHURCH
,,,,0955,TENT AT DITLHOMESO STANDPIPE 
,,,,0956,TENT AT OPEN SPACE NEXT TO SEDUDU TUCK-SHOP
,,,,0957,UCCSA CHURCH 
,,,,0958,TENT AT OPEN SPACE NEAR STONEHAM GARAGE
,,188,MMAPHULA EAST,,
,,,,0959,SEBESO PRIMARY SCHOOL
,,,,0960,TENT AT EXTENSION 8 OPEN SPACE
,,,,0961,ASSEMBLIES OF GOD
,,,,0962,TENT AT EXTENSION 1 KGOTLA
,,189,MMAPHULA CENTRAL,,
,,,,0963,MORWALELA PRIMARY SCHOOL 
,,,,0964,TENT AT OPEN SPACE NO. 1617 (MULTI-PURPOSE PLOT) 
,,,,0965,VTC HOSTELS 
,,,,0966,RATSIE SETLHAKO PRIMARY SCHOOL
,,,,0967,TENT AT EXTENSION 5 KGOTLA
,,,,0968,TENT AT EXTENSION 3 KGOTLA
22,TSWAPONG NORTH,,,,
,,190,MOGAPI,,
,,,,0969,MOGAPI PRIMARY SCHOOL
,,,,0970,MOGAPI COMMUNITY HALL
,,,,0971,TENT AT RICHMARK  
,,,,0972,TENT AT SEOKENG
,,191,MOGAPINYANA,,
,,,,0973,MOGAPINYANA PRIMARY SCHOOL 
,,,,0974,TENT AT SETOTE MOBILE HEALTH STOP 
,,192,KGAGODI-DILORO,,
,,,,0975,KGAGODI PRIMARY SCHOOL
,,,,0976,DILORO PRIMARY SCHOOL  
,,,,0977,KGAGODI KGOTLA
,,193,TAMASANE,,
,,,,0978,TAMASANE PRIMARY SCHOOL 
,,194,MATOLWANE,,
,,,,0979,LESENEPOLE PRIMARY SCHOOL 
,,,,0980,LESENEPOLE KGOTLA
,,,,0981,TENT AT LEBAKENG STANDPIPE 
,,,,0982,MAPULANE PRIMARY SCHOOL
,,,,0983,BAKGOPENG JUNIOR SECONDARY SCHOOL  
,,,,0984,TENT AT RAPHIRI STANDPIPE
,,195,MAUNATLALA,,
,,,,0985,REVELATION CHURCH 
,,,,0986,MAUNATLALA SUB-LAND BOARD 
,,,,0987,MAUNATLALA PRIMARY SCHOOL 
,,,,0988,OLD SUB-LAND BOARD 
,,,,0989,MAUNATLALA CLINIC 
,,,,0990,MASUPE PRIMARY SCHOOL 
,,,,0991,TSWAPONG BOKONE SHOW HALL 
,,,,0992,TENT AT MOTSHABI'S POOL 
,,,,0993,TENT AT CHELAOLE WELLS (SPACE NEXT TO RATSIE'S) 
,,196,SEOLWANE,,
,,,,0994,SEOLWANE KGOTLA 
,,,,0995,SEOLWANE COMMUNITY HALL 
,,,,0996,SEOLWANE PRIMARY SCHOOL 
,,,,0997,MOKOKWANA KGOTLA 
,,,,0998,MOSWEU KGOTLA 
,,,,0999,TENT AT AFRICAN RANCHES
,,,,1000,TENT AT DIKGATLHONG CATTLE POST
,,197,RATHOLO,,
,,,,1001,RATHOLO PRIMARY SCHOOL
,,,,1002,MOIPEI KGOTLA
,,,,1003,SEKGARAPANA POOL
,,,,1004,MACHIBABA JUNIOR SECONDARY SCHOOL
,,,,1005,MOENG COLLEGE
,,,,1006,TENT AT BOIKAGO CATTLE CRUSH
,,198,MAJWANENG,,
,,,,1007,TENT AT ABFGAC-TREE 
,,,,1008,MOLEBATSI PRIMARY SCHOOL
,,,,1009,BORATAPULA GATE
,,,,1010,SERULAPYE POOL
,,,,1011,TENT AT KWADIBA KGOTLA
,,199,MATLHAKOLA-GOO SEKGWENG- MOKUNGWANE,,
,,,,1012,MOKUNGWANE KGOTLA
,,,,1013,TENT AT STANDPIPE NEXT TO BALETILE TIDIMALO'S 
,,,,1014,MATHAKOLA DAY CARE 
,,,,1015,MATHAKOLA PRIMARY SCHOOL
,,,,1016,GOO-SEKGWENG PRIMARY SCHOOL  
,,,,1017,GOO-SEKGWENG KGOTLA
,,200,GOO TAU-MANALEDI,,
,,,,1018,GOO TAU PRIMARY SCHOOL
,,,,1019,GOSEMAMA JUNIOR SECONDARY SCHOOL
,,,,1020,TENT AT SWANENG STANDPIPE 5 
,,,,1021,TENT AT ROOBUWA STANDPIPE  
,,,,1022,MANALEDI PRIMARY SCHOOL
,,201,LERALA WEST,,
,,,,1023,KUKUBJWE PRIMARY SCHOOL
,,,,1024,LERALA PRIMARY SCHOOL
,,,,1025,TENT AT KGETSI YA TSIE
,,,,1026,LEKADIBENG PRIMARY SCHOOL
,,,,1027,MODISADIFE KGOTLA
,,,,1028,TENT AT KEREKANG MONTSHO'S HOMESTEAD
,,,,1029,LERALA MAIN KGOTLA
,,,,1030,TENT AT MMANTSHADI STANDPIPE
,,,,1031,TENT AT DEPARTMENT OF INFORMATION OFFICES
,,202,LERALA EAST,,
,,,,1032,LERALA CLINIC
,,,,1033,SHERWOOD
,,,,1034,TENT AT MOTLALENG'S STANDPIPE
,,,,1035,TENT MMAKGABO FIELDS
,,,,1036,TENT AT MOPHANE TREE (NEXT TO MMAMAKGOWA'S) 
,,,,1037,TENT AT STANDPIPE 8A (NEAR OLD PARLIAMENTARY  OFFICE)
,,203,LECHENG-MALAKA,,
,,,,1038,MALAKA KGOTLA
,,,,1039,MALAKA PRIMARY SCHOOL
,,,,1040,NEW COVENANT CHURCH
,,,,1041,HOLY GOSPEL APOSTOLIC CHURCH
,,,,1042,TENT AT LEBOANA - MPHIRI MOREETSI HOMESTEAD
,,,,1043,LECHENG PRIMARY SCHOOL
,,,,1044,LECHENG CLINIC
,,,,1045,MOKGALO JUNIOR SECONDARY SCHOOL
,,,,1046,TENT AT MMAMADILA LANDS
,,,,1047,MAOKWE KGOTLA
,,,,1048,TENT AT BONWAKATLHAKO
23,MAHALAPYE EAST,,,,
,,204,XHOSA 1,,
,,,,1049,XHOSA 1 PRIMARY SCHOOL
,,,,1050,XHOSA 1 KGOTLA
,,,,1051,TENT AT LUTHERAN CHURCH 
,,,,1052,MOKUBATSE PRIMARY SCHOOL 
,,,,1053,TENT AT VDC PRE-SCHOOL
,,,,1054,TENT AT ELOYI CHRISTIAN CHURCH 
,,,,1055,AGRICULTURE OFFICE
,,205,BOSEJA,,
,,,,1056,TENT AT KANAMO KGOTLA
,,,,1057,FLOWERTOWN PRIMARY SCHOOL
,,,,1058,TENT AT RAILWAYS FOOTBALL STADIUM 
,,,,1059,DIPHALANA SCHOOL  
,,,,1060,BOSEJA KGOTLA
,,206,FLOWERTOWN,,
,,,,1061,DAYSTAR PRIMARY SCHOOL
,,,,1062,TENT AT BHC OFFICE
,,,,1063,TENT AT WATER UTILITIES   
,,,,1064,FLOWERTOWN KGOTLA
,,,,2769,TENT AT OPEN SPACE NEXT TO DUX TUCKSHOP
,,207,SHAKWE-TAUPYE,,
,,,,1065,TAUPYE KGOTLA
,,,,1066,MOINEEDI PRIMARY SCHOOL
,,,,1067,SHAKWE KGOTLA
,,,,1068,SHAKWE PRIMARY SCHOOL
,,,,1069,TENT AT SHAKWE HEALTH POST 
,,208,MAKWATE-KUDUMATSE-DOVEDALE,,
,,,,1070,MMUABUI PRIMARY SCHOOL
,,,,1071,MAKWATE KGOTLA
,,,,1072,TENT AT MAKWATE COMMUNITY HALL
,,,,1073,TENT AT PARRS HALT
,,,,1074,KUDUMATSE KGOTLA
,,,,1075,KUDUMATSE PRIMARY SCHOOL
,,,,1076,TENT AT KUDUMATSE CLINIC
,,,,1077,DIKGATLHO JUNIOR SECONDARY SCHOOL
,,,,1078,DOVEDALE PRIMARY SCHOOL  
,,,,1079,DOVEDALE KGOTLA
,,209,PALLAROAD-SETSILE-MOKOSWANE,,
,,,,1080,PALLAROAD KGOTLA
,,,,1081,PALLAROAD PRIMARY SCHOOL
,,,,1082,PALLAROAD COMMUNITY HALL
,,,,1083,TENT AT SERURUME MOBILE CLINIC
,,,,1084,GASETSILE KGOTLA
,,,,1085,MOKOSWANA KGOTLA
,,,,1086,MOKOSWANA COMMUNITY HALL
,,210,MOOKANE-MMAPHASHALALA,,
,,,,1087,MOOKANE KGOTLA
,,,,1088,MOOKANE PRIMARY SCHOOL
,,,,1089,TENT AT MOOKANE CLINIC
,,,,1090,TENT AT SPIRITUAL HEALING CHURCH
,,,,1091,DAY CARE CENTRE   
,,,,1092,COMMUNITY HALL
,,,,1093,FAITH MISSION CHURCH
,,,,1094,MMAPHASHALALA KGOTLA
,,,,1095,MMAPHASHALA PRIMARY SCHOOL
24,MAHALAPYE WEST,,,,
,,211,MAHALAPYE NORTH,,
,,,,1096,MAHALAPYE PRIMARY SCHOOL
,,,,1097,BOTALAOTE KGOTLA
,,,,1098,THOMADITHOTSE KGOTLA
,,,,1099,ST. PATRICK PRIMARY SCHOOL
,,,,1100,THOMADITHOTSE VDC OFFICE
,,,,1101,WHITE CITY KGOTLA
,,,,1102,MAHALAPYE JSS
,,,,1103,TEWANE KGOTLA
,,,,1104,TENT AT TEWANE T-JUNCTION
,,212,MADIBA,,
,,,,1105,MADIBA KGOTLA  
,,,,1106,TENT BAITIREDI CLINIC 
,,,,1107,TENT AT MADIBA POST OFFICE
,,,,1108,TENT AT MADIBA CLINIC 
,,,,1109,TIDIMALO KGOTLA 
,,,,1110,MADIBA 14 KGOTLA 
,,,,1111,TENT AT PATIKWANE CATTLEPOST  
,,,,1112,TENT AT MMADIPERETA KGOTLA 
,,213,MAHALAPYE CENTRAL,,
,,,,1113,BOROTSI KGOTLA 
,,,,1114,MAIN KGOTLA 
,,,,1115,COMMUNITY HALL 
,,,,1116,TENT AT UCCSA  
,,,,1117,HERERO KGOTLA 
,,214,DILAENE,,
,,,,1118,TENT AT SPIRITUAL HEALING CHURCH 
,,,,1119,DILAENE KGOTLA 
,,,,1120,TENT AT ASSEMBLIES OF GOD CHURCH 
,,,,1121,TENT AT ST. JOHN CHURCH (SIWELA)  
,,215,NGAKAAGAE,,
,,,,1122,TENT AT DISABLED ASSOCIATION
,,,,1123,NGAKAAGAE PRIMARY SCHOOL
,,,,1124,LEETILE PRIMARY SCHOOL
,,,,1125,TENT AT ROXELLA ENGLISH MEDIUM SCHOOL  
,,,,1126,TENT AT MAHALAPYE HOSPICE
,,216,TSHIKHINYEGA,,
,,,,1127,TSHIKHINYEGA KGOTLA
,,,,1128,TAMOCHA PRIMARY SCHOOL
,,,,1129,ST. JAMES PRIMARY SCHOOL
,,,,1130,TENT AT HOLINESS CHURCH
,,,,1131,TENT AT HOLY GHOST CHURCH
,,217,PARWE,,
,,,,1132,TSHIKHINYEGA PRIMARY SCHOOL
,,,,1133,PARWE JUNIOR SECONDARY SCHOOL
,,,,1134,NTHOMPE-KOMA PRIMARY SCHOOL
,,,,1135,TENT AT TWANTSHO BORUKUTHI OPEN SPACE
,,,,1136,TENT AT CITF CENTRE  
,,,,1137,PARWE 2 KGOTLA 
,,218,MAHALAPYE SOUTH,,
,,,,1138,XHOSA 2 KGOTLA
,,,,1139,MOWANA JUNIOR SECONDARY SCHOOL
,,,,1140,TENT AT MAHALAPYE EDUCATION CENTER
,,,,1141,TENT AT ROMAN CATHOLIC HALL
,,,,1142,MOWANA KGOTLA
,,,,1143,BOKAA KGOTLA
,,,,1144,MOWANA 2 KGOTLA
,,,,1145,MONTSAMAISA LITERACY SCHOOL
25,TSWAPONG SOUTH,,,,
,,219,SEFHARE EAST,,
,,,,1146,SEFHARE WARD KGOTLA
,,,,1147,TENT AT DITSHOSWANE LANDS 
,,,,1148,MMUTLE PRIMARY SCHOOL
,,,,1149,TENT AT NJANHELA KGOTLA
,,,,1150,SEFHARE PRIMARY SCHOOL
,,,,1151,TENT AT SERULENG STANDPIPE
,,,,1152,TENT AT MAIFALA KGOTLA
,,,,1153,BOROTSI KGOTLA
,,,,1154,THABAKANAKA PRIMARY SCHOOL
,,220,SEFHARE WEST,,
,,,,1155,LESUNG KGOTLA
,,,,1156,TENT AT MOKOBA TREE BY SEFHARE PRIMARY HOSPITAL
,,,,1157,BOBIRWA KGOTLA
,,,,1158,MOSHOPHA PRIMARY SCHOOL
,,,,1159,MOSHOPHA KGOTLA  
,,,,1160,MOROKA KGOTLA
,,221,CHADIBE,,
,,,,1161,TENT AT CHADIBE OLD KGOTLA
,,,,1162,CHADIBE PRIMARY SCHOOL
,,,,1163,CHADIBE KGOTLA
,,,,1164,TENT AT MMADIRUBI
,,,,1165,TENT AT FULL GOSPEL HEALING CHURCH (FGHC)
,,222,MACHANENG-LETORENG-MATLHAKO,,
,,,,1166,MACHANENG COMMUNITY HALL
,,,,1167,TENT AT ROADS OFFICES
,,,,1168,MACHANENG PRIMARY SCHOOL
,,,,1169,MOSIKARI JUNIOR SECONDARY SCHOOL
,,,,1170,MATLHAKO PRIMARY SCHOOL
,,,,1171,MATLHAKO KGOTLA
,,,,1172,LETORENG KGOTLA
,,,,1173,TENT AT PALAMAOKUWE KGOTLA
,,223,PILIKWE-MHALAPITSA-MAAPE,,
,,,,1174,PILIKWE PRIMARY SCHOOL
,,,,1175,PILIKWE MAIN KGOTLA
,,,,1176,TENT AT BOBIRWA KGOTLA 
,,,,1178,PILIKWE COMMUNITY HALL
,,,,1179,MHALAPITSA PRIMARY SCHOOL
,,,,1180,MHALAPITSA KGOTLA
,,,,1182,MAAPE PRIMARY SCHOOL (TAUNG)
,,,,1183,TENT AT MOPHANENG WARD KGOTLA  
,,,,1184,MOPHANENG PRIMARY SCHOOL 
,,224,RAMOKGONAMI,,
,,,,1185,RAMOKGONAMI PRIMARY SCHOOL
,,,,1186,TENT AT ZCC-F028
,,,,1187,TENT AT PLAYGROUND (NEAR DIPULA GENERAL DEALER)
,,,,1188,RAMOKGONAMI JUNIOR SECONDARY SCHOOL
,,,,1189,TENT AT OPEN SPACE NEAR TEBELES AREA
,,,,1190,TENT AT LEKOBENG STANDPIPE  
,,,,1191,TENT AT ROVERS PLAYGROUND
,,225,TUMASERA-SELEKA,,
,,,,1192,TUMASERA KGOTLA
,,,,1193,SELEKA PRIMARY SCHOOL
,,,,1194,TENT AT MOKOBA ZCC
,,,,1195,SESHOLO JUNIOR SECONDARY SCHOOL
,,,,1196,TUMASERA PRIMARY SCHOOL 
,,,,1197,SELEKA KGOTLA
,,,,1198,TENT AT RASESA KGOTLA 
,,,,1199,TENT AT CITY GREEN PLAYGROUND
,,,,1200,TENT AT SEDIBANA STANDPIPE
,,,,1201,TENT AT TUPSWA KGOTLA
,,,,1202,TENT AT RASESA REAL PEACE PLAY GROUND
,,226,MOKOBENG NGWAPA,,
,,,,1203,MOKOBENG KGOTLA
,,,,1204,MOKOBENG PRIMARY SCHOOL
,,,,1205,MOKOBENG JUNIOR SECONDARY SCHOOL
,,,,1206,TENT AT MOIMANA STANDPIPE  
,,,,1207,NGWAPA PRIMARY SCHOOL
26,SHOSHONG,,,,
,,227,MOSOLOTSHANE,,
,,,,1208,MOSOLOTSHANE PRIMARY SCHOOL
,,,,1209,MOSOLOTSHANE KGOTLA
,,,,1210,MOSOLOTSHANE COMMUNITY HALL  
,,,,1211,TENT AT LETSELENTLE MOBILE STOP
,,228,KALAMARE,,
,,,,1212,KALAMARE PRIMARY SCHOOL 
,,,,1213,TENT AT BONWANOTSHI MOBILE STOP  
,,,,1214,TENT AT NKGOROTSHWANE CATTLE-POST 
,,,,1215,KALAMARE JUNIOR SECONDARY SCHOOL 
,,,,1216,KALAMARE KGOTLA 
,,,,1217,TENT AT KALAMARE CLINIC 
,,229,MMUTLANE BONWAPITSE,,
,,,,1218,MMUTLANE PRIMARY SCHOOL
,,,,1219,MMUTLANE KGOTLA
,,,,1220,TENT AT MMUTLANE VDC BAKERY
,,,,1221,BONWAPITSE PRIMARY SCHOOL
,,,,1222,BONWAPITSE COMMUNITY HALL
,,,,1223,TENT AT MAHALAPYE WATER TREATMENT  PLANT
,,230,SHOSHONG SOUTH EAST,,
,,,,1224,SHOSHONG PRIMARY SCHOOL 
,,,,1225,SHOSHONG JUNIOR SECONDARY SCHOOL 
,,,,1226,BOKAA KGOTLA 
,,,,1227,TENT AT LECHA LA KONOA 
,,,,1228,TOBELA KGOTLA 
,,,,1229,TENT AT LITTLE SOULS PRIVATE PRIMARY SCHOOL 
,,,,1230,TENT AT ASSEMBLIES OF GOD CHURCH 
,,231,SHOSHONG SOUTH WEST,,
,,,,1231,TENT AT SPIRITUAL HEALING CHURCH 
,,,,1232,MOKIBE PRIMARY SCHOOL 
,,,,1233,KGAMANE PRIMARY SCHOOL 
,,,,1234,TENT AT MAKGOBOKANE  DVC 
,,,,1235,IKONGWE PRIMARY SCHOOL 
,,,,1236,IKONGWE KGOTLA 
,,,,1237,TENT AT SEGOMPO MOBILE STOP 
,,232,SHOSHONG NORTH,,
,,,,1238,TENT AT MASIRA KGOTLA   
,,,,1239,TENT AT SHOSHONG CLINIC  
,,,,1240,MAHUTAGANE JUNIOR SECONDARY SCHOOL 
,,,,1241,TENT AT ROMAN CATHOLIC CHURCH 
,,,,1242,MAIN KGOTLA 
,,,,1243,PHALENG KGOTLA 
,,,,1244,KOJWANE KGOTLA 
,,233,KODIBELENG-MORALANE,,
,,,,1245,KODIBELENG PRIMARY SCHOOL
,,,,1246,KODIBELENG KGOTLA
,,,,1247,TENT AT KODIBELENG SPIRITUAL HEALING CHURCH
,,,,1248,ASSEMBLIES OF GOD CHURCH  
,,,,1249,MORALANE PRIMARY SCHOOL
,,234,OTSE-MOKGENENE,,
,,,,1250, MOKGENENE PRIMARY SCHOOL
,,,,1251,TENT AT SELENYE MOBILE STOP
,,,,1252,OTSE KGOTLA
,,,,1253,OTSE PRIMARY SCHOOL
,,235,DIBETE-POLOKA,,
,,,,1254,TIRELO PRIMARY SCHOOL
,,,,1255,DIBETE KGOTLA
,,,,1256,POLOKA PRIMARY SCHOOL
,,,,1257,TENT AT LETLHAKENG MOBILE STOP
27,SEROWE NORTH,,,,
,,236,MOTETSHWANE,,
,,,,1258,BOTALAOTE KGOTLA
,,,,1259,MOTETSHWANE PRIMARY SCHOOL 
,,,,1260,BRIGADE TRAINING CENTRE 
,,,,1261,MOTALAOTE PRIMARY SCHOOL
,,,,1262,TENT AT DITHARAPA KGOTLA  
,,,,1263,TENT AT SEETSO KGOTLA
,,237,TIDIMALO,,
,,,,1264,MASOKOLA PRIMARY SCHOOL
,,,,1265,SEMANE JUNIOR SECONDARY SCHOOL
,,,,1266,TENT AT SAINT GALLERY CHURCH 
,,,,1267,TENT AT SAINT MOSES CHURCH
,,,,1268,TENT AT KONYANA KGOTLA
,,,,1269,TENT AT OPEN SPACE AT SEMANE 1 (PHAKALANE)
,,,,1270,TENT AT FOOTBALL GROUND AT KONYANA 
,,238,DITHOWA,,
,,,,1271,TENT AT LEINA KGOTLA
,,,,1272,DITIMAMODIMO COMMUNITY HALL
,,,,1273,MMUALEFHE PRIMARY SCHOOL
,,239,DITHOJWANE,,
,,,,1274,KGALEMANG MOTSETE JUNIOR SECONDARY SCHOOL
,,,,1275,NEWTOWN PRIMARY SCHOOL
,,,,1276,TENT AT KGOMO KGOTLA
,,,,1277,DINOKWANE PRIMARY SCHOOL  
,,,,1278,DINOKWANE KGOTLA
,,240,SWANENG,,
,,,,1279,MORULA KGOTLA
,,,,1280,SWANENG SENIOR SECONDARY SCHOOL
,,,,1281,TENT AT KHUMANEGO FARMERS COMMITTEE MEETING POINT
,,,,1282,TENT AT PALAMAOKUWE FARMERS COMMITTEE MEETING POINT
,,,,1283,TENT AT BOTEPETEPE FARMERS COMMITTEE MEETING POINT
,,,,1284,TENT AT MASAMA LANDS
,,241,PAJE,,
,,,,1285,PAJE PRIMARY SCHOOL
,,,,1286,TENT AT MOHATHANE KGOTLA
,,,,1287,TENT AT MAMPA KGOTLA  
,,,,1288,TENT AT PATWE 
,,242,MABELEAPUDI,,
,,,,1289,MABELEAPUDI PRIMARY SCHOOL
,,,,1290,TENT AT KGALA KGOTLA 
,,,,1291,TENT AT TAUKOME MOBILE STOP 
,,243,MAJWANAADIPTSE-TSHIMOYAPULA,,
,,,,1292,TSHIMOYAPULA KGOTLA
,,,,1293,TSHIMOYAPULA PRIMARY SCHOOL 
,,,,1294,TSHIMOYAPULA COMMUNITY HALL 
,,,,1295,MAJWANAADIPITSE PRIMARY SCHOOL 
,,,,1296,TENT AT MOLODI BOREHOLE
,,,,1297,TENT AT NAKALAKGAMA BOREHOLE 
28,SEROWE SOUTH,,,,
,,244,MOGOROSI,,
,,,,1298,MOGOROSI PRIMARY SCHOOL 
,,,,1299,MOGOROSI JUNIOR SECONDARY SCHOOL
,,245,MANONNYE,,
,,,,1300,MANONNYE PRIMARY SCHOOL
,,,,1301,BAKWENA KGARI JUNIOR SECONDARY SCHOOL
,,,,1302,MODIMO KGOTLA  
,,,,1303,SESOMA KGOTLA
,,246,SUNNYSIDE,,
,,,,1304,MASUGA COMMUNITY HALL
,,,,1305,TSHEKEDI PRIMARY SCHOOL
,,,,1306,SIMON RATSHOSA PRIMARY SCHOOL  
,,,,1307,SEROWE COLLEGE OF EDUCATION
,,247,MOGATSAPOO,,
,,,,1308,MOTSHWANA KGOTLA
,,,,1309,BULDINGS DEPARTMENT
,,,,1310,SEISWANE COMMUNITY HALL
,,,,1311,MAKOLO PRIMARY SCHOOL  
,,,,1312,KGASWE MOBILE STOP
,,248,MOKWENA,,
,,,,1313,GRACE KGARI PRIMARY SCHOOL 
,,,,1314,MOKWENA KGOTLA
,,,,1315,MASILO KGOTLA
,,,,1316,DIKUKUMURU MOBILE STOP
,,,,1317,ITSOKWANE MOBILE STOP
,,,,1318,TSHETHO MOBILE STOP
,,,,1319,SEGAKWANA MOBILE STOP
,,249,MOIYABANA,,
,,,,1320,MOIYABANA PRIMARY SCHOOL
,,,,1321,MOTHAMO JUNIOR SECONDARY SCHOOL
,,,,1322,MOIYABANA COMMUNITY HALL  
,,,,1323,TENT AT FARM NO. 22LO
,,250,MOSEMA,,
,,,,1324,MOTSHEGALETAU PRIMARY SCHOOL
,,,,1325,MABUO PRIMARY SCHOOL
,,,,1326,SEHUNOU PRIMARY SCHOOL
,,,,1327,TENT AT KAAGOTSI MOBILE STOP
,,251,THABALA,,
,,,,1328,THABALA PRIMARY SCHOOL
,,,,1329,THABALA COMMUNITY HALL
,,,,1330,TENT AT MASOKO MOBILE STOP 
29,SEROWE WEST,,,,
,,252,KGOSING,,
,,,,1331,CENTRAL PRIMARY SCHOOL
,,,,1332,RIVERSIDE PRIMARY SCHOOL
,,,,1333,BASIMANE-BORRA BOIDITSWE KGOTLA
,,,,1334,TENT AT BASIMANE-BORRA KHUMO KGOTLA
,,,,1335,TENT AT TSHIPI E NALA 
,,,,1336,KHAMA MEMORIAL PRIMARY SCHOOL
,,253,PALAMAOKUE SOUTH,,
,,,,1337,TENT AT PHUNYASELESELE PLAY GROUND
,,,,1338,MAKOLOJWANE PRIMARY SCHOOL
,,,,1339,TENT AT NTLO YA ENFANGELE
,,,,1340,TENT AT MAKOLOJWANE ROAD DEPARTMENT OFFICES
,,254,SEROKOLWANE,,
,,,,1341,RANOKANYANE JUNIOR SECONDARY SCHOOL
,,,,1342,MANNATHOKO PRIMARY SCHOOL
,,,,1343,TENT AT MANNATHOKO ROAD DEPARTMENT OFFICES
,,,,1344,TENT AT MOOKO LANDS
,,,,1345,TENT AT MANTIKA BOREHOLE
,,,,1346,SOS DAYCARE
,,255,PALAMAOKUE NORTH,,
,,,,1347,MARULAMANTSI DAY CARE 
,,,,1348,TENT AT BOKOPANO PROJECT
,,,,1349,ST. GABRIEL PRIMARY SCHOOL
,,,,1350,ST. AUGUSTINE PRIMARY SCHOOL
,,,,1351,MAKANANA KGOTLA
,,,,1352,METSIMASWEU JUNIOR SECONDARY SCHOOL
,,256,DIMAJWE,,
,,,,1353,DIMAJWE PRIMARY SCHOOL
,,,,1354,BOLLATHAGA BOREHOLE
,,,,1355,TENT AT JWAGOREE BOREHOLE  
,,,,1356,MAKWA HEALTH POST
,,257,MMASHORO,,
,,,,1357,MMASHORO PRIMARY SCHOOL
,,,,1358,MMASHORO JUNIOR SECONDARY SCHOOL
,,,,1359,SOWA HEALTH POST
,,,,1360,TENT AT TSHOSWANE HEALTH POST  
,,,,1361,MMASHORO COMMUNITY HALL
,,258,MALATSWAE,,
,,,,1362,MALATSWAE PRIMARY SCHOOL
,,,,1363,MALATSWAE KGOTLA
,,,,1364,NKAWANA BOREHOLE
30,BOTETI EAST,,,,
,,259,MOKUBILO-MAKGABA,,
,,,,1365,MAKGABA KGOTLA
,,,,1366,TENT AT MAKGABA MOBILE STOP
,,,,1367,MOKUBILO SERVICE CENTER
,,,,1368,TENT AT MOKUBILO OLD CLINIC 
,,260,MOKUBILO-MMEA,,
,,,,1369,TENT AT MMEA KGOTLA OFFICES
,,,,1370,MMEA PRIMARY SCHOOL
,,,,1371,TENT AT MOKUBILO KGOTLA
,,,,1372,MOKUBILO PRIMARY SCHOOL
